Input,Output
有什么困难尽管跟我提,中午一起吃饭
还是少接触比较好,好吧
请问想选点什么,你好是这样的
你好是这样的,我想问一下
我想问一下,这个项链是在你们这买的吗
是我们的 有什么问题吗,哦
哦,我想问一下那天来买项链的
我想问一下那天来买项链的,是不是这位先生
对 是这位先生 您是他太太,是
项链质量有什么问题吗,没有
没有,我想问一下那天他来买项链的时候
我想问一下那天他来买项链的时候,是一个人还是两个人
好吧,今天陪我见了一天的客户累了吧
你赶紧回去,我等你上去我就走
万一让同事看见会误会的,别这么敏感好吗
别这么敏感好吗,放轻松一点
放轻松一点,不要给自己那么大压力
开车小心点,再见
再见,来了
来了,回来了
回来了,去哪了
去哪了,跟朋友喝了点酒聊聊天
跟朋友喝了点酒聊聊天,对
对,你刚才给我打电话不是说是跟客户吗
你刚才给我打电话不是说是跟客户吗,其实我的朋友也是我的客户
其实我的朋友也是我的客户,甜甜呢
甜甜呢,做作业呢
做作业呢,我困了 先睡了
谢谢,还在想那个提案
还在想那个提案,下班了
下班了,一起吃点东西
你在这坐着干嘛,监督工作
我怎么安心工作,这就对了
这就对了,下班了
下班了,别太辛苦了
别太辛苦了,明天上班接着干
那我成什么了,别太晚了
开车小心点,拜拜
这是你最喜欢吃的了,对
对,这是妈妈最喜欢吃的榴莲
而且它的味道也怪怪的,榴莲是水果中的国王
榴莲是水果中的国王,所以叫水果之王
你以前都是闻一下就放下的,今天我们买两盒好不好
行送给你,我回来了
我回来了,今天回来的够早
今天回来的够早,累得很
累得很,昨天晚上没休息好
昨天晚上没休息好,天天出去吃饭
天天出去吃饭,您倒是不觉得累
您倒是不觉得累,回家就喊累
回家就喊累,怎么我回来早倒不对了
怎么我回来早倒不对了,你回来早有什么用什么
你回来早有什么用什么,你回来早也是倒头就睡
你回来早也是倒头就睡,回来晚还是倒头就睡
回来晚还是倒头就睡,你要是不回来
你要是不回来,我们娘俩睡的还安稳些
我们娘俩睡的还安稳些,老婆
老婆,最近是怎么了
最近是怎么了,神经兮兮的
神经兮兮的,我神经兮兮
我神经兮兮,我神经兮兮
我神经兮兮,彭永辉
彭永辉,我跟你结婚多少年了
我跟你结婚多少年了,你什么时候关心过我们娘俩
你什么时候关心过我们娘俩,你每天的心思都在哪
你每天的心思都在哪,天天出去吃饭
天天出去吃饭,天天出去应酬
天天出去应酬,您倒是不觉得累
您倒是不觉得累,回来呢
回来呢,回来一句话都没有
回来一句话都没有,我每次跟你说话都得问两遍以上
我每次跟你说话都得问两遍以上,要么你就说根本不知道
要么你就说根本不知道,你把这当什么
你把这当什么,你把这当家还是当旅馆
你把这当家还是当旅馆,你是不是快到更年期了
你是不是快到更年期了,怎么现在说话越来越冲
怎么现在说话越来越冲,而且话越来越多
而且话越来越多,我在外面吃饭
我在外面吃饭,那都是跟客户的应酬
那都是跟客户的应酬,这本身就是我工作的一部分
这本身就是我工作的一部分,你说我如果不工作不做事
你说我如果不工作不做事,你们娘俩吃什么喝什么
你们娘俩吃什么喝什么,你亏不亏心啊
你亏不亏心啊,彭永辉 你亏不亏心
彭永辉 你亏不亏心,你每次出去吃饭都是工作上的应酬吗
你每次出去吃饭都是工作上的应酬吗,应酬谁啊
应酬谁啊,情人、二奶、小三
情人、二奶、小三,无理取闹
见完了 赶紧回来找我,你好
你好,请坐
这是什么,苦丁 不介意吧
茶嘛,也不知道王小姐平时喜欢喝浓的还是淡的
无所谓了,我喜欢喝浓的因为浓的苦
我喜欢喝浓的因为浓的苦,这茶就像人生一样
这茶就像人生一样,总得先苦后甜
总得先苦后甜,跟过日子一样
跟过日子一样,白手起家的时候总是苦的
白手起家的时候总是苦的,然后慢慢有了事业、家庭、孩子就变成甜了
然后慢慢有了事业、家庭、孩子就变成甜了,可是现在好像不流行先吃苦了
可是现在好像不流行先吃苦了,一上来就想要甜
一上来就想要甜,你说天底下哪有这样的好事呢
那还真不一定 看命吧,你不是我要找的人
哪儿不对劲,你没戴耳环
算了就不带了,真不好意思
真不好意思,我以为我认错人了
我以为我认错人了,我觉得不应该 我认错
我觉得不应该 我认错,谁也不可能把你认错
谁也不可能把你认错,你就没什么话要跟我说吗
不是我约的你,你就不想知道我为什么约你吗
因为你们家老彭,我想跟你聊聊我们家老彭
我想跟你聊聊我们家老彭,我想你听听 我跟我们家老彭的故事
好,当初我跟老彭在一起的时候
当初我跟老彭在一起的时候,他什么都没有
他什么都没有,没钱
没钱,没房子没事
没房子没事,什么都没有
什么都没有,可是我跟着他
可是我跟着他,那个时候我们俩
那个时候我们俩,很苦
很苦,可是他每天都安慰我
可是他每天都安慰我,他说老婆要相信我
他说老婆要相信我,等以后我们俩有钱了
等以后我们俩有钱了,加倍补偿你
加倍补偿你,我会把亏欠的都补给你
我会把亏欠的都补给你,后来
后来,妈妈我们俩好了
妈妈我们俩好了,有钱了
有钱了,他也真的实现了他的诺言
他也真的实现了他的诺言,他让我辞职在家
他让我辞职在家,我什么活都不用干
我什么活都不用干,我在家一心带孩子
我在家一心带孩子,我想要什么我就有什么
我想要什么我就有什么,他在外面是个好老板
他在外面是个好老板,在家是好丈夫
在家是好丈夫,好爸爸
好爸爸,他总是搂着我和甜甜说
他总是搂着我和甜甜说,我和甜甜是对他最重要的人
我和甜甜是对他最重要的人,谁都代替不了
谁都代替不了,我就实话跟你说
我就实话跟你说,你想
你想,想让我跟我们家老彭离婚
想让我跟我们家老彭离婚,这是不可能的
这是不可能的,除非
除非,我死了
我死了,我今天约你来
我今天约你来,一就是想看看你到底是个什么样的人
一就是想看看你到底是个什么样的人,二
二,我想跟你做一个彻底的了断
我想跟你做一个彻底的了断,说你想要什么
说你想要什么,你想怎么样才能不缠着我们家老彭
你想怎么样才能不缠着我们家老彭,说话呀 说话呀
说话呀 说话呀,你哑巴呀
我没缠着你们家老彭,行了你
行了你,王小姐你就别跟我装了
王小姐你就别跟我装了,你这种人我见多了
你这种人我见多了,你不就是想要钱吗
你不就是想要钱吗,口口声声说什么爱情什么感情
口口声声说什么爱情什么感情,我们家老彭没钱你会跟着他吗
我们家老彭没钱你会跟着他吗,行
行,这次算我倒霉
这次算我倒霉,破财免灾
破财免灾,你说你要多少钱你能离开我们家老彭
你说你要多少钱你能离开我们家老彭,你说个数
你说个数,20万够不够
20万够不够,我要是你我就学聪明点
我要是你我就学聪明点,现在赶紧拿钱走人
要离早离了 走,站住
站住,怎么了
怎么了,收拾桌子
收拾桌子,你又发什么神经
你又发什么神经,家里大大小小的事都是我做
家里大大小小的事都是我做,凭什么 我是保姆
凭什么 我是保姆,你如果不愿意干
你如果不愿意干,我们可以去请个保姆
我们可以去请个保姆,你说的倒轻巧
你说的倒轻巧,那孩子怎么办
那孩子怎么办,孩子你也不管了是吧
孩子你也不管了是吧,行
行,明儿我就把他送孤儿院去
明儿我就把他送孤儿院去,你有病吧
你有病吧,你才有病
你才有病,彭永辉
彭永辉,你别以为你什么事我都不知道
你别以为你什么事我都不知道,我还以为你找个什么好东西
我还以为你找个什么好东西,还不是20万就让我打发了吗
还不是20万就让我打发了吗,你是不是真以为人家对你是有感情
你是不是真以为人家对你是有感情,真的爱你
真的爱你,告诉你彭永辉
告诉你彭永辉,如果你没钱
如果你没钱,狗屁都不是
狗屁都不是,你刚说什么呢
你刚说什么呢,什么20万
什么20万,你把谁给打发了
你把谁给打发了,你问王媛去吧
我是来还钱的,什么钱
请你还给他,我老婆给韩文静钱
我老婆给韩文静钱,什么意思
你不知道,我不知道
他都清楚,昨天我给你打电话其实
来,混蛋 骗子
你看有话好好说,我跟你好好说
我跟你好好说,好好说的了吗
你干什么 彭太太,我问你
我问你,为什么
为什么,跟我见面的和给我老公送钱的是两个人
跟我见面的和给我老公送钱的是两个人,为什么
什么两个人 我不知道,你不知道
你不知道,人是你联系的你不知道
人是你联系的你不知道,你
你冷静,冷静得了吗我
是打算回去以后跟他离婚吗,我是不会离婚的
赶紧洗澡去,王媛
王媛,我不会批准辞职的
我现在自动离职了,昨天的事情 在之前我真的是不知情的
已经过去了不要再提了,总之我希望你能冷静的想一想
总之我希望你能冷静的想一想,真的 昨天的事情是个误会
你怎么就没有想过这是个误会呢,是我错了
是我错了,对不起
对不起,我今天正式向你赔礼道歉
我今天正式向你赔礼道歉,昨天在电话里头
昨天在电话里头,我不应该那么问你
我不应该那么问你,别走
别走,好吗
你根本就不相信我,王媛
王媛,你冷静两天
你冷静两天,认真的考虑
没什么可考虑的,王媛
王媛,我都已经说对不起了
我都已经说对不起了,昨天的事情真的是个误会
懂吗,你喜欢我
对,王媛
王媛,从我认识你的第一天起
从我认识你的第一天起,我就把你当做我的妹妹
我就把你当做我的妹妹,真的
真的,你在我的心目中就跟我的亲妹妹是一样一样的
我知道,但
但,你刚才说的话 我不知道什么意思
明天还有,不好意思
我腿疼,怎么又疼了
