Input,Output
这是撒谎,这太恶劣了我告诉你
化学在中考里边才占80分是吧,80分不是0分吗
还是当时身体不舒服,方圆你想说什么
方圆你想说什么,方朵朵有
方朵朵有,今天就是你这么一步步惯出来的
今天就是你这么一步步惯出来的,都这样了
都这样了,你还在给他身体找理由
你还在给他身体找理由,这是撒谎
这是撒谎,这不是开玩笑的事
这不是开玩笑的事,他有第一次就有第二次
他有第一次就有第二次,有第二次就有第三次
有第二次就有第三次,他以后什么谎都跟咋们撒
我觉得这我可以从侧面来了解一下,你怎么从
所以我估计撒谎的事肯定也是小宇赶鸭子上架把朵朵给赶开的,我跟你说小宇改卷子是小宇的不对
我跟你说小宇改卷子是小宇的不对,但是朵朵同意小宇改卷子
但是朵朵同意小宇改卷子,方朵朵难道没错吗
方朵朵难道没错吗,这跟自己改有什么区别呢
这跟自己改有什么区别呢,这就是一个性质啊
这就是一个性质啊,他不知道是骗我们
我觉得小周说的还是有一定的,不是周佳成是你什么人
不是周佳成是你什么人,你是他师傅
你是他师傅,还是他是你师傅
还是他是你师傅,你跟我说说你怎么什么都听他的
是不是,你跟我说过什么谎
你跟我说过什么谎,我感觉不是什么特别
我感觉不是什么特别,不是你跟我说
不是你跟我说,我问问你我之前你到底有几个女朋友
我问问你我之前你到底有几个女朋友,啊什么
跟她交流,你说朵朵是第一次吗
什么第一次,第一次改考卷
第一次改考卷,我怀疑他不是第一次
我怀疑他不是第一次,就算他是第一次
就算他是第一次,我跟你说
我跟你说,有第一次就有第二次
有第一次就有第二次,有第二次就有第三次
有第二次就有第三次,我现在都不知道他之前给咱们看那些卷子
我现在都不知道他之前给咱们看那些卷子,哪一次的分数是真的
哪一次的分数是真的,哪一次的分数是假
哪一次的分数是假,你说我签了那么多次字
你说我签了那么多次字,你说朵朵每天上学
你说朵朵每天上学,他是直接去学校吗
他是直接去学校吗,每天放学回家
每天放学回家,他是直接先回咱们家吗
他是直接先回咱们家吗,还有他跟我说去找琴琴对功课
还有他跟我说去找琴琴对功课,他是去琴琴那了吗
他是去琴琴那了吗,还跟小宇去书店
还跟小宇去书店,那是跟小宇去书店吗
跟小宇去的肯定不是书店,你别跟我打岔
你别跟我打岔,我就是打个比方
我就是打个比方,他现在改卷子是道德品质的问题
他现在改卷子是道德品质的问题,你要是再不管他
你要是再不管他,他就是违法犯罪了
他就是违法犯罪了,你违法犯罪你还是不管他
你违法犯罪你还是不管他,我告诉你不定他将来能干什么什么惊天动地的事情
我告诉你不定他将来能干什么什么惊天动地的事情,我自己就生了这么一个
你觉得他有有可能祸国殃民吗,不是
不是,我没有说他祸国殃民
就等同于翻他日记本你知道吗,日记本我也翻过
日记本我也翻过,我也不是没翻过
我也不是没翻过,我不怕
我不怕,你看看密码
你看看密码,他改密码了他把密码说明他有鬼
他改密码了他把密码说明他有鬼,你说是不是你生日我生日
你说是不是你生日我生日,你生日不是我生日也不是
你生日不是我生日也不是,爷爷生日多少
哈,爷爷生日
4月21,奶奶生日多少
你再那么试最后就把手机给锁死了,我一分钟以后可以再试
10分钟最后你上手机店修去吧,她心虚什么，不是说好了吗
她心虚什么，不是说好了吗,一分钟以后还能试几次
其实倒是要有一个方法能把它打开,什么方法
你是猪啊他的指纹,她的指纹
不是你这样的话就等于他的孩子把他吵醒了,他睡觉向来就睡得死
他睡觉向来就睡得死,大热青春、情感、小说、青春我最狂
大热青春、情感、小说、青春我最狂,你看看就这个
你看看就这个,你看看已更新15万字了
你看看已更新15万字了,昨天还更新了
昨天还更新了,你看有没有15万字两个多月搞出来的
你看有没有15万字两个多月搞出来的,你说他成绩能好
你说他成绩能好,才怪
几十万点击量还这么多粉丝催着她更新,每天回家关屋里边
每天回家关屋里边,你以为他在用功
你以为他在用功,他在写小说
他在写小说,难怪老师说他休息不好
难怪老师说他休息不好,老师其实话里有话
老师其实话里有话,只是我们没有察觉这天天这么熬夜
只是我们没有察觉这天天这么熬夜,他休息怎么能好吗
想放松就随便写,你就别帮他说话了
你就别帮他说话了,随便写写能写出这么多字
随便写写能写出这么多字,你看看这些粉丝留言什么
你看看这些粉丝留言什么,做我的女神
做我的女神,你看我刚才看一过分的
你看我刚才看一过分的,非你不娶朵教主
非你不娶朵教主,膝盖给你 这不是这
网上都是这种,我知道
我知道,可是这么捧
可是这么捧,你说他能不骄傲吗
你说他能不骄傲吗,这不得把朵朵捧晕了
你不能待会儿一回来就又开始冲她着发火发飙,我知道不会
我知道不会,所以我悄悄的把你叫回来
所以我悄悄的把你叫回来,不是商量着怎么办吗
其实也不一定是个坏事,你说方圆我不是那个不懂道理的
你说方圆我不是那个不懂道理的,他现在没有中考这事儿
他现在没有中考这事儿,我第一个当他的粉丝
我第一个当他的粉丝,我守在电脑前面
我守在电脑前面,我天天候着他更新
我天天候着他更新,他离中考还有多少天
他离中考还有多少天,你自己算算
你自己算算,这成绩忽上忽下
这成绩忽上忽下,先是英语
先是英语,然后是化学
然后是化学,你告诉我怎么办
你告诉我怎么办,我告诉你你要如果同意说行
我告诉你你要如果同意说行,咱现在就辍学
咱现在就辍学,别上学了
别上学了,就当作家
就当作家,你同意我拍板没问题
这不更得逆反,你不是废话
你不是废话,我找你来干什么
我找你来干什么,就是商量对策的
就是商量对策的,反正我想了一个办法
反正我想了一个办法,好吧
你说,我就说家里面网断了
你这招肯定不灵,那就在学校写是不是
那就在学校写是不是,要不然还有一个方法
要不然还有一个方法,那就说我晚上还是梦游
那就说我晚上还是梦游,怕什么
怕什么,反正都这样了
反正都这样了,然后你这几天有几台大手术
然后你这几天有几台大手术,你不能分心
你不能分心,你就让我跟他睡
你就让我跟他睡,我天天晚上看着他
我天天晚上看着他,其实你跟他说是他看着我照顾我行不行
我就自己上小床上睡,你不就上个小床吗
你不就上个小床吗,你有什么代价
你又捣鼓什么呢,看一看啊
你现在看没有用,我看看他给人怎么回复的
怎么回复呢,我就看看这什么叫膝盖给你
我就看看这什么叫膝盖给你,我没看懂呢
我把什么都给你,我现在要你的膝盖
我就在你后边跪着还有什么留言,你看看那个爱他的怎么说
你看看那个爱他的怎么说,这太赤裸裸了
这太赤裸裸了,跟你说这真是的
网上就这样它不是那个,他会不会跟她喜欢他的粉丝约会
他怎么跟她约会,她不知道约出来就知道了
她不知道约出来就知道了,真的是今天晚上没去绝对遗憾
真的是今天晚上没去绝对遗憾,真的应该去见见这世面
真的应该去见见这世面,那简直那孩子能机器人比赛
那简直那孩子能机器人比赛,真是想想都不可思议
真是想想都不可思议,你能不能
你能不能,有个暂停
有个暂停,你从进门就没停过
你从进门就没停过,你都快成机器人了
你都快成机器人了,这个人就是不虚心
这个人就是不虚心,真的
真的,你说那帮孩子将来还得了吗
你说那帮孩子将来还得了吗,真的是让我特别的兴奋
真的是让我特别的兴奋,就是受益匪浅
就是受益匪浅,太激动了
太激动了,我今天看得我
我今天看得我,你说那些孩子 差一点 差多了
你说那些孩子 差一点 差多了,真的
真的,咱就说这交朋友
咱就说这交朋友,你看人张总那都是什么朋友
你看人张总那都是什么朋友,个个都是大老板
个个都是大老板,各界精英
各界精英,咱自己关上门说别看小宇现在学习不怎么样
咱自己关上门说别看小宇现在学习不怎么样,架不住人家都是跟精英的子女在一块
架不住人家都是跟精英的子女在一块,将来保不齐就怎么样
将来保不齐就怎么样,这叫物以类聚
这叫物以类聚,人以群分
人以群分,你是够臭的
你是够臭的,你那都是什么朋友
你那都是什么朋友,什么老张老王
什么老张老王,没事就桥底下瞧牌去
没事就桥底下瞧牌去,你当我不知道
你当我不知道,你能叫个暂停吗
你能叫个暂停吗,你这话比那解说员的还多
你这话比那解说员的还多,我们瞧牌怎么了
我们瞧牌怎么了,没活
没活,你让我怎么着
你让我怎么着,我抓一人塞车了
我抓一人塞车了,那叫绑票
那叫绑票,完了吧你别找借口了
完了吧你别找借口了,你没活没活能不能停在那
你没活没活能不能停在那,你就琢磨琢磨孩子的将来为孩子多想一想
你就琢磨琢磨孩子的将来为孩子多想一想,找借口
找借口,咱们家琴琴多优秀
咱们家琴琴多优秀,他就得出国
他就得出国,我告诉你出了国哈佛耶鲁的文凭随便拿
我告诉你出了国哈佛耶鲁的文凭随便拿,到时候留下想回来
到时候留下想回来,回来把简历往中华英才网上一放
回来把简历往中华英才网上一放,世界500强马上就来找你
世界500强马上就来找你,净给自己的就是不思进取
净给自己的就是不思进取,你说咱姐那天在那说的一番话
你说咱姐那天在那说的一番话,我真的是受
我真的是受,别给我提这人
别给我提这人,别提这人说点别的
别提这人说点别的,我不爱听
我不爱听,他瞧不上我我也瞧不上他
他瞧不上我我也瞧不上他,你瞧不上人
你瞧不上人,人家瞧不上你吧
人家瞧不上你吧,他凭什么瞧不上我怎么了
他凭什么瞧不上我怎么了,我凭力气吃饭我怎么了
我凭力气吃饭我怎么了,我也没嫁个快死的老头子
我也没嫁个快死的老头子,好好别说你了
好好别说你了,姐怎么了
姐怎么了,他架不住人家是见过世面的
他架不住人家是见过世面的,在美国待过的
在美国待过的,说的那话就是有水平
说的那话就是有水平,什么事没做之前先不要否定
什么事没做之前先不要否定,要去尝试它
要去尝试它,琴琴当时触动也特别大
琴琴当时触动也特别大,我跟你说
我跟你说,行了
行了,琴琴出国这事儿我好话歹话都说尽了
琴琴出国这事儿我好话歹话都说尽了,你也是软的不吃
你也是软的不吃,硬的不吃
硬的不吃,你知道就好
你知道就好,别的事都行
别的事都行,你要想跟外人把我闺女给拐走
你要想跟外人把我闺女给拐走,没门
没门,你看有门没门
你看有门没门,琴琴出国这事我告诉你砸锅卖铁我也送出去
琴琴出国这事我告诉你砸锅卖铁我也送出去,姓吴的
姓吴的,你非得让我们父女分离
你非得让我们父女分离,你才高兴
你才高兴,是不是
是不是,你才疯了
你才疯了,你说你考上什么破医生执照以后
你说你考上什么破医生执照以后,天天的100个瞧不上
天天的100个瞧不上,说我不求上进
说我不求上进,是
