Input,Output
好,妈 你是不是生气了
妈 你是不是生气了,你不是说你听讲座去了吗
你不是说你听讲座去了吗,你去你爸那多久了
你去你爸那多久了,你不上第一节早课多久了
你不上第一节早课多久了,两天
两天,两天
两天,三天
三天,我爸总共也没搬过来多少天
我爸总共也没搬过来多少天,我就不舒服的时候才去的
我就不舒服的时候才去的,你不舒服了
你不舒服了,你跟妈妈说你哪不舒服了
你跟妈妈说你哪不舒服了,哪不舒服
哪不舒服,不说是吧
不说是吧,走去医院
走去医院,妈
妈,我带你去医院
我带你去医院,我不 没 我没有
我不 没 我没有,我这知道错了
我这知道错了,你没有不舒服你骗我
你没有不舒服你骗我,你爸给你弄了一个秘密基地 可好玩了是吧
你爸给你弄了一个秘密基地 可好玩了是吧,不上学可好玩了吧
不上学可好玩了吧,你这么骗你妈可好玩了是吧
你这么骗你妈可好玩了是吧,我知道错了 妈
我知道错了 妈,你错了你错哪了
你错了你错哪了,我不该骗你
我不该骗你,我不该不去上学
我不该不去上学,你是不是对妈妈有意见
你是不是对妈妈有意见,有意见 说啊
有意见 说啊,太让我失望了
太让我失望了,妈妈是不是哪做的让你觉的不舒服了
妈妈是不是哪做的让你觉的不舒服了,是妈妈让你不舒服了
是妈妈让你不舒服了,对吧
对吧,你对妈妈再有意见
你对妈妈再有意见,也不是你逃课让你说谎的理由
也不是你逃课让你说谎的理由,你知道吗
你知道吗,我到处跟人说
我到处跟人说,我们家英子是好孩子
我们家英子是好孩子,是妈妈的骄傲
是妈妈的骄傲,你怎么能做出这种事
你怎么能做出这种事,你们李老师听说你生病了
你们李老师听说你生病了,还专门到家里来家访了
还专门到家里来家访了,你对得起你们老师吗
你对得起你们老师吗,你不说你对得起妈妈
你不说你对得起妈妈,你对得起你自己吗
你对得起你自己吗,我就是压力大
我就是压力大,妈妈压力不大呀
妈妈压力不大呀,你从小到大就妈妈一个人带你长大的
你从小到大就妈妈一个人带你长大的,我白天要上课
我白天要上课,晚上还要备课
晚上还要备课,我起早贪黑的给你买菜做饭
我起早贪黑的给你买菜做饭,照顾你的起居
照顾你的起居,我容易呀 我压力不大呀
我容易呀 我压力不大呀,你问问你爸他做过什么
你问问你爸他做过什么,你心里没数吗
你心里没数吗,他就是投其所好
他就是投其所好,你喜欢什么他就搞什么
你喜欢什么他就搞什么,他这是拖你后腿的
他这是拖你后腿的,到高考时考这些吗
到高考时考这些吗,妈我真的知道错了
妈我真的知道错了,妈
妈,我知道我错了
我知道我错了,我问你 那女的 你认识他多久了
我问你 那女的 你认识他多久了,小梦阿姨 妈 我跟小梦阿姨真的不熟的
小梦阿姨 妈 我跟小梦阿姨真的不熟的,一口一个小梦阿姨 叫的可真亲切
一口一个小梦阿姨 叫的可真亲切,我看见了 你们仨人在厨房里做饭是吧
我看见了 你们仨人在厨房里做饭是吧,跟一家三口似的亲亲热热的
跟一家三口似的亲亲热热的,我就奇怪了
我就奇怪了,我在厨房做饭的时候
我在厨房做饭的时候,你怎么不想着搭把手
你怎么不想着搭把手,你搭过手吗
你搭过手吗,你伸过一下手吗
你伸过一下手吗,吗
吗,我让你搭过手吗
我让你搭过手吗,我是老妈子是吧
我是老妈子是吧,你把我当傻子是吧
你把我当傻子是吧,一起合着蒙我
一起合着蒙我,妈 不是你想那样的
妈 不是你想那样的,那是哪样的
那是哪样的,如果不是今天我撞见了
如果不是今天我撞见了,你还打算瞒我
你还打算瞒我,我到什么时候
我到什么时候,天还没亮
天还没亮,我就爬起来跟蒸燕窝啊 我自己都没舍得喝一口
我就爬起来跟蒸燕窝啊 我自己都没舍得喝一口,好
好,你倒好 端给那个女的去喝
你倒好 端给那个女的去喝,不是我要给他
不是我要给他,是他自己要喝了
是他自己要喝了,我有什么办法
我有什么办法,他跟你要你就给
他跟你要你就给,那将来有一天他们结婚了
那将来有一天他们结婚了,他让你妈 你也叫吗
他让你妈 你也叫吗,不是
不是,她就是我爸女朋友
她就是我爸女朋友,我总共也没见过她几面
我总共也没见过她几面,我就觉得爸爸喜欢就行
我就觉得爸爸喜欢就行,我也就
我也就,没排斥
没排斥,你是不排斥
你是不排斥,我看你跟你爸一样喜欢他
我看你跟你爸一样喜欢他,哪天他们结婚了
哪天他们结婚了,你还打算献上你真挚的祝福是吧
你还打算献上你真挚的祝福是吧,是挺好的
是挺好的,又可以当后妈
又可以当后妈,又可以当闺蜜
又可以当闺蜜,还一举两
还一举两,得了
得了,你别说他们了
你别说他们了,成吗 这事跟小梦阿姨和我爸都没什么关系
成吗 这事跟小梦阿姨和我爸都没什么关系,是我的错
是我的错,你打我骂我都成
你打我骂我都成,你别说他们了行吗
你别说他们了行吗,我说他们两句怎么不行
我说他们两句怎么不行,他们带你去逃课
他们带你去逃课,我还不能说他们了
我还不能说他们了,那个小梦阿姨怎么就这么好
那个小梦阿姨怎么就这么好,怎么就那么招你喜欢
怎么就那么招你喜欢,你说他怎么就那么好
你说他怎么就那么好,没有
没有,什么没有
什么没有,妈 你别逼我了成吗
妈 你别逼我了成吗,我逼你什么了
我逼你什么了,他是不是样样都比你妈好多了
他是不是样样都比你妈好多了,你妈什么都不对
你妈什么都不对,对吧
对吧,对
对,我就是觉得她比你好 哪都比你好
我就是觉得她比你好 哪都比你好,我就是喜欢小梦阿姨 至少她不会逼我干我自己不喜欢干的事
我就是喜欢小梦阿姨 至少她不会逼我干我自己不喜欢干的事,我讨厌你
我讨厌你,我就是心里特别委屈
我就是心里特别委屈,我知道
我知道,你说我到底做错什么了
你说我到底做错什么了,让英子这么对我
让英子这么对我,她小 不懂事儿吗
她小 不懂事儿吗,他跟他爸联起手来一起瞒我
他跟他爸联起手来一起瞒我,逃学也就算了
逃学也就算了,她爸都搬过来快两个月了
她爸都搬过来快两个月了,把我像一个傻子一样骗得团团转
把我像一个傻子一样骗得团团转,想想就伤心
想想就伤心,说了一点
说了一点,这脸皮真厚
这脸皮真厚,什么事都跟别人说
什么事都跟别人说,好像挺光荣似的
好像挺光荣似的,你说
你说,我容易吗
我容易吗,一个人带着孩子
一个人带着孩子,不就是怕他营养不够
不就是怕他营养不够,从他高二那时候我就开始忙活
从他高二那时候我就开始忙活,就是怕他身体到了高三顶不住
就是怕他身体到了高三顶不住,整天想着给他炖点什么吃点什么好的能补上
整天想着给他炖点什么吃点什么好的能补上,为了她 我连春风中心的工作都给辞了
为了她 我连春风中心的工作都给辞了,去做个补习老师
去做个补习老师,就为了腾点时间照顾她
就为了腾点时间照顾她,他可倒好
他可倒好,她居然这么对我
她居然这么对我,倩儿 倩儿 她小孩
倩儿 倩儿 她小孩,人家如今一家三口合合美美的
人家如今一家三口合合美美的,一起来看我的笑话
一起来看我的笑话,你不能这么想
你不能这么想,你这么想是不对的
你这么想是不对的,他哪是一家三口
他哪是一家三口,那是你女儿和你前夫 你前夫的女朋友
那是你女儿和你前夫 你前夫的女朋友,怎么可能是一家三口
怎么可能是一家三口,你是没看见那画面
你是没看见那画面,人家和谐互动的 我倒像个局外人
人家和谐互动的 我倒像个局外人,你说我 我们家的情况你也知道
你说我 我们家的情况你也知道,这么多年一个 一个帮我一把的人都没有
这么多年一个 一个帮我一把的人都没有,我这忙里忙外的就是为了英子
我这忙里忙外的就是为了英子,我觉得这些年 我都快成个老妈子了
我觉得这些年 我都快成个老妈子了,跟在英子后头伺候他
跟在英子后头伺候他,乔卫东他要交女朋友我管不着
乔卫东他要交女朋友我管不着,那是他的事
那是他的事,跟我半毛钱关系都没有
跟我半毛钱关系都没有,可现在这倒好
可现在这倒好,完全是联起手来抢英子
完全是联起手来抢英子,这英子也真是胳膊肘外拐
这英子也真是胳膊肘外拐,白眼狼
白眼狼,你这么说英子就不对了
你这么说英子就不对了,我恰恰觉得英子挺懂事的
我恰恰觉得英子挺懂事的,他为什么对那小梦好
他为什么对那小梦好,为什么
为什么,那不是看在
那不是看在,乔卫东的面子
乔卫东的面子,否则他知道那小梦是谁
否则他知道那小梦是谁,而且你以为谁都跟你似的
而且你以为谁都跟你似的,愿意争着做18岁女儿的妈
愿意争着做18岁女儿的妈,现成一大闺女
现成一大闺女,他们多省心
他们多省心,对
对,乔卫东是挺不是玩意的
乔卫东是挺不是玩意的,对吧
对吧,挺孙子的
挺孙子的,也挺鸡贼的
也挺鸡贼的,对
对,还出轨
还出轨,这根本就是道德品质问题
这根本就是道德品质问题,是道德品质问题
是道德品质问题,可是怎么说乔卫东也是英子的亲爹
可是怎么说乔卫东也是英子的亲爹,打断骨头连着筋
打断骨头连着筋,乔卫东对英子多好
乔卫东对英子多好,咱都看在眼里
咱都看在眼里,我说了你别不高兴
我说了你别不高兴,我觉得这乔卫东对英子是太上心了
我觉得这乔卫东对英子是太上心了,不亚于你
不亚于你,我是说方式方法不同
我是说方式方法不同,但是这心我作为外人我都能感受得到
但是这心我作为外人我都能感受得到,那姑娘想要什么就给什么
那姑娘想要什么就给什么,那真是宠上天了
那真是宠上天了,你说老乔要是对英子不上心
你说老乔要是对英子不上心,他在外边给英子再生个弟弟
他在外边给英子再生个弟弟,啪他那财产一家一半
啪他那财产一家一半,你能拿他怎么着
你能拿他怎么着,这英子跟他爸好
这英子跟他爸好,人家亲身骨肉我也拦不住
人家亲身骨肉我也拦不住,对
对,可是我就是
可是我就是,你想我 辛辛苦苦一大早顿的燕窝
你想我 辛辛苦苦一大早顿的燕窝,我都没舍得喝一口
我都没舍得喝一口,英子就端去给那女人喝
英子就端去给那女人喝,我一想到那个画面我就受不了
我一想到那个画面我就受不了,我知道 宋倩 你别哭
我知道 宋倩 你别哭,英子那是小孩
英子那是小孩,他哪知道这东西贵还是便宜的
他哪知道这东西贵还是便宜的,你就不能怪他了
你就不能怪他了,他反正又不喜欢吃
他反正又不喜欢吃,他就搁那
他就搁那,你不要理她
你不要理她,那不要脸的小梦她要吃
那不要脸的小梦她要吃,那英子能怎么办
那英子能怎么办,是不是
是不是,好了
好了,你现在应该想的是为什么
你现在应该想的是为什么,英子这么多事瞒着你
英子这么多事瞒着你,为什么
为什么,方一帆好多事也瞒着我
方一帆好多事也瞒着我,你说为什么
你说为什么,怕讲实话了我们不同意
